id,address,price,floor,total_floors,rooms,square,city,remont,balcon,uid,view,year,type_perec,hot_water,fundament,kitchen
1403,"Командорская улица, 15/1",4850000,2,17,1,36.9,Краснодар,well_done,1,2059854632,garden,2021,Железобетонный,Центральное,0,"10,3 м2"
1404,"улица Григория Пономаренко, 45",4899000,5,14,1,37.0,Краснодар,well_done,1,1937906300,garden,2019,Железобетонный,Центральное,0,9 м2
1405,"улица Западный Обход, 45",4100000,15,19,1,31.2,Краснодар,well_done,1,2021306574,garden,2020,0,0,0,"11,7 м2"
1406,"улица имени Героя Георгия Бочарникова, 4к1",5390000,5,24,1,36.4,Краснодар,well_done,1,2056762898,garden,2022,Железобетонный,0,0,10 м2
1407,"улица имени Героя Ростовского, 8к3",4000000,15,16,1,36.0,Краснодар,well_done,1,1912217160,garden,2022,Железобетонный,Центральное,0,10 м2
1408,"улица имени Героя Ростовского, 8к3",4650000,15,16,1,32.6,Краснодар,well_done,1,2059276084,garden,2022,Железобетонный,Центральное,0,"9,7 м2"
1409,"Командорская улица, 3к2",5000000,8,16,1,37.0,Краснодар,well_done,1,2059729107,garden,0,0,0,0,12 м2
1410,"Совхозная улица, 1к3",12700000,11,25,1,50.0,Краснодар,well_done,1,2059813141,garden,2017,Железобетонный,0,0,15 м2
1411,"улица Константина Гондаря, 91",6000000,12,17,1,34.8,Краснодар,well_done,1,2059854630,garden,2023,Железобетонный,Центральное,0,13 м2
1412,"улица Западный Обход, 65А",5000000,15,17,1,33.7,Краснодар,well_done,1,2057983404,garden,2023,Железобетонный,0,0,"10,2 м2"
1413,"Душистая улица, 79к1",5400000,16,16,1,45.0,Краснодар,well_done,1,2055940063,garden,0,0,0,0,13 м2
1414,"Войсковая улица, 1",4500000,1,8,1,34.7,Краснодар,well_done,1,2059814189,garden,2014,0,0,0,12 м2
1415,"Гаражная улица, 67",7400000,5,24,1,43.0,Краснодар,well_done,1,2059854633,garden,2011,Железобетонный,0,0,"12,5 м2"
1416,"Крылатская улица, 13",3850000,3,5,1,35.5,Краснодар,well_done,1,1988716183,garden,2012,Железобетонный,0,Сплошной,"10,1 м2"
